날짜,가격,총반입량,평균기온,강수량,환율,경유가격,lag_1,lag_7,lag_30,ma_7,ma_30
2021-01-30,6522,0.5713598736922325,-1.3738896212789853,-0.32303950568897505,-1.8399206294161219,-1.6924049825462721,1.5897038874044616,1.3527389884437262,0.7946278737899196,1.5771183308193109,1.0663197470738572
2021-01-31,6522,0.5713598736922325,-0.9525190800751889,-0.24077167376434794,-1.8399206294161219,-1.6924049825462721,1.5897038874044616,1.3527389884437262,0.7946278737899196,1.6097056900847242,1.0930030356168616
2021-02-01,6526,0.931308654071713,-0.6840652675918566,0.349793834191213,-1.7867669589522408,-1.6872511575052291,1.5897038874044616,1.512488203569315,0.7946278737899196,1.6199964351159073,1.1199235089469148
2021-02-02,6460,0.45887587982364486,-1.6151582375546345,-0.3142250951224741,-1.7924550986337369,-1.6872511575052291,1.5964430937099916,1.591522025789343,0.7946278737899196,1.6026001756584314,1.1429304332906611
2021-02-03,6460,1.1337798430351709,-1.5268063499586715,-0.22901912628358395,-1.8262708687220144,-1.6872511575052291,1.4852461896687468,1.591522025789343,0.6025142989871455,1.5852039162009557,1.1726971240653021
2021-02-04,6462,0.5263662761447975,-1.4248618641926027,-0.23489540002396594,-1.8310273948061286,-1.6872511575052291,1.4852461896687468,1.5763878896195505,0.6025142989871455,1.5705028518706943,1.2025824072334674
2021-02-05,6441,1.1337798430351709,-1.3025284812733207,-0.33185391625547594,-1.769187509231034,-1.6820973324641861,1.4886157928215118,1.5763878896195505,0.5570137154812254,1.5506564150248396,1.2328234675822058
2021-02-06,6441,0.21141109331275204,-0.8097968000026929,-0.33185391625547594,-1.769187509231034,-1.6820973324641861,1.4532349597174794,1.5763878896195505,0.6379036417139723,1.5308099781789866,1.2602183104863565
2021-02-07,6441,0.21141109331275204,-0.8335838467494053,-0.33185391625547594,-1.769187509231034,-1.6820973324641861,1.4532349597174794,1.5763878896195505,0.6379036417139723,1.5109635413331335,1.2876131533905086
2021-02-08,6453,2.033651793983872,-1.4656396584990303,-0.33185391625547594,-1.7927656330524808,-1.6769435074231431,1.4532349597174794,1.5831141723616804,0.6379036417139723,1.4930772463979816,1.315719550655807
2021-02-09,6381,1.2462638369037584,-1.4180655651075502,-0.33185391625547594,-1.798143238315233,-1.6717896823821001,1.4734525786340693,1.4721305071165347,0.6379036417139723,1.4737208450298047,1.3395566217542239
2021-02-10,6362,0.3013982884076222,-1.22437104215202,-0.33185391625547594,-1.8636022681575333,-1.661482032300014,1.3521468651345296,1.4721305071165347,0.6379036417139723,1.4497091066237107,1.3622670651141582
2021-02-11,6362,-2.6006887534019394,-0.9763061268219012,-0.33185391625547594,-1.9258562030713364,-1.656328207258971,1.3201356351832623,1.4754936484875998,0.7322752223188438,1.4252073327399404,1.381656921455409
2021-02-12,6362,-2.6006887534019394,-0.8301856971559066,-0.33185391625547594,-1.9440567216300313,-1.651174382217928,1.3201356351832623,1.440180664091417,0.7440716698944527,1.4058509313717635,1.4006317044193224
2021-02-13,6362,-2.6006887534019394,-0.7826116038663711,-0.33185391625547594,-1.9440567216300313,-1.651174382217928,1.3201356351832623,1.440180664091417,0.8654065592435733,1.386494530003585,1.4153371612163572
2021-02-14,6362,-2.6006887534019394,-0.51075964178954,-0.3083488213820922,-1.9440567216300313,-1.651174382217928,1.3201356351832623,1.440180664091417,0.8788882136156978,1.3671381286354065,1.4295682484392929
2021-02-15,6438,0.6163534712396675,-1.0986395097411836,-0.30541068455597326,-1.932164149969918,-1.6408667321358419,1.3201356351832623,1.460359512317807,0.8788882136156978,1.3634628625528415,1.4483058466161574
2021-02-16,6438,-0.9809192416942771,-1.5370007985352783,-0.1585038417515767,-1.9438497021312517,-1.6305590820537559,1.448180554988332,1.339286422959466,0.8788882136156978,1.3774288736665896,1.4670434447930236
2021-02-17,6405,1.3587478307723462,-1.941380592006054,-0.23489540002396594,-1.9002103454560018,-1.6254052570127129,1.448180554988332,1.3073365799343484,0.9227035903251024,1.3879646364366116,1.482282567360917
2021-02-18,6335,-0.08104729074557587,-1.713704573829149,-0.33185391625547594,-1.9199610335499113,-1.6150976069306269,1.3925821029677097,1.3073365799343484,0.936185244697227,1.3813491574879935,1.492896586581356
2021-02-19,6335,0.23390789208646956,-1.1156302573008987,-0.33185391625547594,-1.9026921182474485,-1.6047899568485406,1.2746459926209348,1.3073365799343484,1.032242032098614,1.3747336785393751,1.500130722586348
2021-02-20,6335,0.3463918859550572,-0.46658369799155847,-0.33185391625547594,-1.9026921182474485,-1.5996361318074976,1.2746459926209348,1.3073365799343484,1.2951342923550417,1.3681181995907585,1.4981146518964323
2021-02-21,6335,0.3463918859550572,-0.11997244669275886,-0.33185391625547594,-1.9026921182474485,-1.5944823067664546,1.2746459926209348,1.3073365799343484,1.3288384282853531,1.3615027206421404,1.4949126572712716
2021-02-22,6373,1.1337798430351709,-0.4835744455512737,-0.33185391625547594,-1.926270252410045,-1.5893284817254116,1.2746459926209348,1.4351359520348195,1.3288384282853531,1.3455765676176896,1.4939639181230766
2021-02-23,6403,0.14392069699159943,-1.1733987992689856,-0.33185391625547594,-1.8566732420803138,-1.5790208316433256,1.3386684525234698,1.4351359520348195,1.3288384282853531,1.3370009467583703,1.4947940648777471
2021-02-24,6447,1.7186966111518265,-1.0612598649263103,-0.33185391625547594,-1.8707370521131297,-1.5738670066022826,1.3892124998149447,1.3796441194122464,1.4889330739543316,1.3472916917895534,1.4926001055975442
2021-02-25,6584,0.6388502700133851,-0.9015468371921547,0.07360896980356586,-1.8924544823217675,-1.5635593565201966,1.4633437691757745,1.2619341714249706,1.568137793390563,1.4083011087601391,1.4957428040259437
2021-02-26,6642,0.8188246602031254,-0.5141577912810942,-0.27015304228996956,-1.769187509231034,-1.5584055314791534,1.6941615851401763,1.2619341714249706,1.568137793390563,1.4835215545833118,1.5023246818665512
2021-02-27,6642,-0.28351847970903366,-0.5039633427044873,-0.3289157794029138,-1.769187509231034,-1.5480978813970674,1.791880076570361,1.2619341714249706,1.552970932221923,1.5587420004064845,1.509440225478019
2021-02-28,6642,-0.28351847970903366,-0.5787226323342339,-0.33185391625547594,-1.769187509231034,-1.5480978813970674,1.791880076570361,1.2619341714249706,1.552970932221923,1.6339624462296571,1.5165557690894869
2021-03-01,6642,1.313754233224911,-0.5039633427044873,4.187000567797804,-1.7253411330570045,-1.5377902313149814,1.791880076570361,1.325833857475206,1.552970932221923,1.6998722179769956,1.5236713127009547
2021-03-02,6608,0.3238950871813397,-1.0612598649263103,-0.30541068455597326,-1.9480899255770951,-1.5274825812328954,1.791880076570361,1.3762809780411815,1.552970932221923,1.7501008544387235,1.5287707856225068
2021-03-03,6628,0.7288374651082552,-0.996695023975115,-0.33185391625547594,-1.7154140315500674,-1.5223287561918524,1.7345968229733562,1.450270088204612,1.5597117594079852,1.7944490651683467,1.534818997692254
2021-03-04,6677,0.45887587982364486,-0.7350375104748909,0.0912377909365677,-1.6619498266674424,-1.5171749311508094,1.7682928545010062,1.6806452721225662,1.448488110837958,1.8172357148802514,1.5476862723896587
2021-03-05,6677,0.5263662761447975,-0.5175559408745928,-0.3289157794029138,-1.6221366440993272,-1.5068672810687234,1.8508481317437484,1.778176371883452,1.448488110837958,1.8258113357395707,1.5605535470870635
2021-03-06,6677,-0.508486467446209,-0.6840652675918566,-0.33185391625547594,-1.6221366440993272,-1.4914058059455941,1.8508481317437484,1.778176371883452,1.4518585244309892,1.83438695659889,1.5733022293909424
2021-03-07,6677,-0.508486467446209,-0.6908615666769093,-0.33185391625547594,-1.6221366440993272,-1.4810981558635081,1.8508481317437484,1.778176371883452,1.4164691817041624,1.8429625774582092,1.5872961318268295
2021-03-08,6677,0.5938566724659501,-0.7248430618982841,-0.33185391625547594,-1.6827356432786984,-1.4656366807403791,1.8508481317437484,1.778176371883452,1.4164691817041624,1.8515381983175285,1.6012900342627165
2021-03-09,6713,0.5038694773710799,-0.7418338095599436,-0.33185391625547594,-1.5509894849166805,-1.4501752056172499,1.8508481317437484,1.7210029685753465,1.4164691817041624,1.8772650608954866,1.6174185997820434
2021-03-10,6721,0.9987990503928657,-0.5855189313173421,-0.33185391625547594,-1.6060038489933706,-1.4347137304941209,1.9115009884935183,1.7546343822859967,1.436691663262349,1.9000517106073929,1.6333099805143219
2021-03-11,6350,0.7513342638819728,-0.3952225579553106,-0.13793688379245592,-1.594628831250781,-1.4192522553709919,1.9249794011045782,1.83703134587709,1.3153567739132286,1.8199309100074659,1.6314717984146936
2021-03-12,6350,-0.03605369319814081,-0.4597873989065058,0.2998455077064706,-1.66050191043179,-1.4089446052889059,1.2999180162666724,1.83703134587709,1.2833378447794328,1.7398101094075404,1.6307602440535458
2021-03-13,6350,-0.3285120772564687,-0.5277503894511998,-0.33185391625547594,-1.66050191043179,-1.3934831301657766,1.2999180162666724,1.83703134587709,1.2833378447794328,1.659689308807615,1.6300486896923996
2021-03-14,6350,-0.3285120772564687,-0.6127041275556085,-0.33185391625547594,-1.66050191043179,-1.3831754800836906,1.2999180162666724,1.83703134587709,1.2833378447794328,1.579568508207688,1.6293371353312518
