날짜,총반입량,평균기온,강수량,환율,경유가격,총반입량_lag_1,총반입량_lag_7,총반입량_lag_30,평균기온_lag_1,평균기온_lag_7,평균기온_lag_30,강수량_lag_1,강수량_lag_7,강수량_lag_30,환율_lag_1,환율_lag_7,환율_lag_30,경유가격_lag_1,경유가격_lag_7,경유가격_lag_30
2024-03-14,-0.5325640964301195,-0.7051651726572332,-0.31915374944102803,-0.03691575970806331,-0.248635551746699,-0.47711196927272775,-0.21952585323742282,-0.8423118063553893,-0.708617988725104,-0.8442611930370063,-0.7756136795098952,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,-0.059116347538150454,0.10519761037864846,0.16306944440609683,-0.2466235269283535,-0.22908600006519828,-0.3420428542450639
2024-03-15,-0.747606336026059,-0.5133541537888638,-0.31915374944102803,0.04263385022829883,-0.25406938596341083,-0.5321517813970296,-0.08431723605463065,-0.10708937672328271,-0.7034383612202566,-1.0201306900088705,-0.5211025523867641,-0.3191647477659792,-0.31987983781019796,0.18153291314457967,-0.03507882967041598,0.04853466933677706,0.27979843662530735,-0.2466235269283535,-0.22908600006519828,-0.32561538558126135
2024-03-16,-0.9576475933058137,-0.21786150309975397,-0.31915374944102803,0.04263385022829883,-0.25406938596341083,-0.7473074106102092,-1.2210711657025501,-0.7322785175669108,-0.5117921435409047,-1.102892806230924,-0.6025461130661661,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.04443747173619193,0.04853466933677706,0.13932481019069468,-0.2520599696304258,-0.22908600006519828,-0.3091879169174588
2024-03-17,-0.9576475933058137,-0.10899578968797682,-0.31915374944102803,0.04263385022829883,-0.25406938596341083,-0.9574594205393614,-1.2210711657025501,-0.982354173904362,-0.21655337576460576,-0.9994401609533569,-1.0962976996850404,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.04443747173619193,0.04853466933677706,0.155091570236747,-0.2520599696304258,-0.23453805363662344,-0.287284625365722
2024-03-18,-0.6025778488567044,-0.5133541537888638,-0.31915374944102803,0.11400633794395615,-0.25406938596341083,-0.9574594205393614,-0.5500358063509148,-0.7422815438204088,-0.10778119816281156,-0.8494338253008847,-0.9741323586659375,-0.3191647477659792,-0.2815865375211286,-0.31590014974738223,0.04443747173619193,-0.0013225005289259379,0.155091570236747,-0.2520599696304258,-0.22908600006519828,-0.27633297958985364
2024-03-19,-0.5575690080110427,-0.5185382353799007,-0.31915374944102803,0.17893482264779592,-0.2595032201801227,-0.6022024513734137,-0.6902521500960326,-0.7422815438204088,-0.5117921435409047,-0.8132253994537363,-0.7654332344249699,-0.3191647477659792,-0.28477764584663995,1.6321119090022784,0.11578007479707078,-0.0534794626214681,0.155091570236747,-0.2520599696304258,-0.23453805363662344,-0.27085715670191945
2024-03-20,0.09255869309296025,-0.8347672124331585,-0.31915374944102803,0.18788104441264633,-0.25406938596341083,-0.5571698778171666,-0.4749199079160303,-0.24213023114550639,-0.516971771045752,-0.7046001219122909,0.023551259656736337,-0.3191647477659792,-0.31987983781019796,1.4844866132486612,0.18068137303995385,-0.04763106012555473,0.19232241585391044,-0.2574964123324981,-0.23453805363662344,-0.2544296880381169
2024-03-21,-0.4175415031578728,-0.9073443547076767,-0.31915374944102803,0.12141317747924045,-0.25406938596341083,0.09330062910639976,-0.5300049001016123,-0.7472830569471578,-0.8329290488414404,-0.6994274896484126,-0.5872754454387782,-0.3191647477659792,-0.31987983781019796,0.5185036976625557,0.18962384889713632,-0.023661608024630607,0.2090387333200901,-0.2520599696304258,-0.23453805363662344,-0.23800221937431432
2024-03-22,-0.22250319282667194,-0.5340904801530119,-0.2425624547931882,0.1653728300958307,-0.25406938596341083,-0.4170685378643985,-0.7453371422816146,-0.7322785175669108,-0.9054438339093032,-0.5080400958849136,-0.831606127476984,-0.3191647477659792,-0.31987983781019796,0.8426374995601632,0.12318381298546925,0.055629531280842526,0.21293317625844135,-0.2520599696304258,-0.2399901072080486,-0.23252639648638013
2024-03-23,1.1627689087564728,0.3109148191860211,-0.2425624547931882,0.1653728300958307,-0.2595032201801227,-0.2219273857873286,-0.9556616578992914,-0.9123329901298757,-0.5325106535602941,-0.21320005684384732,-1.07593680951519,-0.24257321578107444,-0.31987983781019796,0.1269757384762434,0.16712505908317982,0.055629531280842526,0.2045750175253515,-0.2520599696304258,-0.2399901072080486,-0.22157475071051175
