날짜,가격,총반입량,평균기온,강수량,환율,경유가격,lag_1,lag_7,lag_30,ma_7,ma_30
2021-01-30,3313,-1.4916034008694097,-1.4582136233886662,-0.3338235054021291,-1.8399206294161219,-1.6924049825462721,2.4049829707553427,1.9863588499473719,0.2671391445757836,2.1841220422265697,1.235768295070733
2021-01-31,3313,-1.4916034008694097,-1.187316522822655,-0.22962284372756814,-1.8399206294161219,-1.6924049825462721,2.4049829707553427,1.9863588499473719,0.2671391445757836,2.246389054138303,1.3120365759387638
2021-02-01,3320,0.12810758342926673,-0.6924083583270572,0.9408979220693311,-1.7867669589522408,-1.6872511575052291,2.4049829707553427,2.050425954053744,0.2671391445757836,2.301934059082293,1.3889094751149211
2021-02-02,3311,0.8327552623990837,-1.4842614215200136,-0.3338235054021291,-1.7924550986337369,-1.6872511575052291,2.4221405714411772,2.050425954053744,0.2671391445757836,2.354294955462615,1.465005007894916
2021-02-03,3313,0.4021372363619733,-1.567614375540325,-0.3338235054021291,-1.8262708687220144,-1.6872511575052291,2.400080799130819,2.050425954053744,0.33267960116125345,2.4073634315237515,1.5390275636184745
2021-02-04,3313,0.22108192996000647,-1.3071363942268523,-0.21572942220569358,-1.8310273948061286,-1.6872511575052291,2.4049829707553427,2.245091385761567,0.35536668228699303,2.43248251019269,1.6122727529458705
2021-02-05,3315,0.41192400968099857,-1.374860669368355,-0.3338235054021291,-1.769187509231034,-1.6820973324641861,2.4049829707553427,2.4200438623597376,0.4259487124559606,2.433190089873505,1.683272217128794
2021-02-06,3315,-0.09698820290831368,-1.0414488532871102,-0.3338235054021291,-1.769187509231034,-1.6820973324641861,2.409885142379867,2.4200438623597376,0.4914891690414305,2.43389766955432,1.752025956167245
2021-02-07,3315,-0.09698820290831368,-0.76013263346856,-0.3338235054021291,-1.769187509231034,-1.6820973324641861,2.409885142379867,2.4200438623597376,0.49653074262492813,2.434605249235135,1.8206069471176602
2021-02-08,3341,0.9550899288868991,-1.359231990489547,-0.3338235054021291,-1.7927656330524808,-1.6769435074231431,2.409885142379867,2.4372926980806837,0.49653074262492813,2.4420348358836943,1.8914336632125464
2021-02-09,3336,0.8621155823561594,-1.3904893482471634,-0.3338235054021291,-1.798143238315233,-1.6717896823821001,2.4736133734986807,2.415115623582324,0.49653074262492813,2.450879581893884,1.9618285090873433
2021-02-10,3343,-0.4835657490098105,-1.2133643209540022,-0.3338235054021291,-1.8636022681575333,-1.661482032300014,2.46135794443737,2.4200438623597376,0.546946478459905,2.4614932771061118,2.031100492389903
2021-02-11,3343,-0.4835657490098105,-1.0310297340345713,-0.3338235054021291,-1.9258562030713364,-1.656328207258971,2.4785155451232046,2.4200438623597376,0.5620711992103979,2.472106972318339,2.0998542314283544
2021-02-12,3343,-0.4835657490098105,-0.8955811837515656,-0.3338235054021291,-1.9440567216300313,-1.651174382217928,2.4785155451232046,2.4249721011371506,0.6326532293793655,2.4820130878497513,2.166189497234297
2021-02-13,3343,-0.4835657490098105,-0.7705517527210989,-0.3338235054021291,-1.9440567216300313,-1.651174382217928,2.4785155451232046,2.4249721011371506,1.068749344351915,2.4919192033811632,2.2175820534250996
2021-02-14,3343,-0.4835657490098105,-0.6403127620643626,-0.10110869436367652,-1.9440567216300313,-1.651174382217928,2.4785155451232046,2.4249721011371506,1.1771431763971152,2.5018253189125756,2.265260525723121
2021-02-15,3349,-0.400378175798096,-0.9216289818829129,-0.3060366622541793,-1.932164149969918,-1.6408667321358419,2.4785155451232046,2.489039205243523,1.1771431763971152,2.5046556376358353,2.3134572422852515
2021-02-16,3343,-0.2144294827366165,-1.4477945041361273,-0.2713031083973925,-1.9438497021312517,-1.6305590820537559,2.493222059996777,2.47671860829999,1.1771431763971152,2.5071321665186885,2.361135714583273
2021-02-17,3314,-0.4150583357766338,-1.9374931090054557,-0.3164567284216354,-1.9002103454560018,-1.6254052570127129,2.4785155451232046,2.493967444020936,1.3107448763598037,2.496872261146869,2.4017315152718055
2021-02-18,3338,-1.1148126280869382,-1.8333019164800666,-0.31298337306721685,-1.9199610335499113,-1.6150976069306269,2.407434056567605,2.493967444020936,1.5073662461162134,2.495103311944831,2.4376631175833583
2021-02-19,3328,-1.2469340678937788,-1.1664782843175772,-0.3338235054021291,-1.9026921182474485,-1.6047899568485406,2.4662601160618944,2.493967444020936,1.545178047992446,2.4897964643387174,2.471435368794457
2021-02-20,3328,-0.7478086286234918,-0.5048642117813569,-0.3338235054021291,-1.9026921182474485,-1.5996361318074976,2.4417492579392737,2.493967444020936,2.0241275384247257,2.484489616732604,2.4887965516421056
2021-02-21,3328,-0.7478086286234918,-0.1975001938314594,-0.3338235054021291,-1.9026921182474485,-1.5944823067664546,2.4417492579392737,2.493967444020936,2.0493354063422142,2.47918276912649,2.5052939940495733
2021-02-22,3393,-0.5961136421786006,-0.2704340285992316,-0.3338235054021291,-1.926270252410045,-1.5893284817254116,2.4417492579392737,2.508752160353176,2.0493354063422142,2.4947495221044234,2.5274057493182207
2021-02-23,3431,0.04981339687706485,-0.911209862630374,-0.3338235054021291,-1.8566732420803138,-1.5790208316433256,2.6010698357363076,2.493967444020936,2.0493354063422142,2.525883028060291,2.5527997182595588
2021-02-24,3436,-0.8212094285161811,-1.0518679725396491,-0.3338235054021291,-1.8707370521131297,-1.5738670066022826,2.694211096602266,2.4225079817484443,2.114875862927684,2.569045388590015,2.576379832276515
2021-02-25,3471,-1.1784266546606021,-1.072706211044727,0.4997817879943586,-1.8924544823217675,-1.5635593565201966,2.7064665256635765,2.481646847077403,2.114875862927684,2.616099437364223,2.602983037834106
2021-02-26,3456,-0.8016358818781306,-0.5934267254279375,-0.29214324073230474,-1.769187509231034,-1.5584055314791534,2.7922545290927485,2.4570056531903366,2.114875862927684,2.661384536936394,2.6282906327314257
2021-02-27,3456,-0.8065292685376433,-0.7757613123473683,-0.3338235054021291,-1.769187509231034,-1.5480978813970674,2.7554882419088176,2.4570056531903366,2.3140180194758426,2.706669636508564,2.646774678151311
2021-02-28,3456,-0.8065292685376433,-0.7392943949634821,-0.29214324073230474,-1.769187509231034,-1.5480978813970674,2.7554882419088176,2.4570056531903366,2.49299388169001,2.751954736080734,2.6591261664459074
2021-03-01,3456,-1.0463052148537615,-0.35899654224581223,3.0874315525652865,-1.7253411330570045,-1.5377902313149814,2.7554882419088176,2.617173413456267,2.49299388169001,2.7742434960264113,2.671477654740503
2021-03-02,3459,-0.6254739621356764,-1.0362392936608409,-0.055955074235233014,-1.9480899255770951,-1.5274825812328954,2.7554882419088176,2.710809950227119,2.49299388169001,2.7841496115578237,2.684088265167154
2021-03-03,3473,-0.42484510909565903,-1.0674966514184576,-0.3338235054021291,-1.7154140315500674,-1.5223287561918524,2.762841499345604,2.723130547170652,2.510639389232252,2.797239835652904,2.697303493901931
2021-03-04,3506,-0.4052715624576086,-0.8747429452464879,0.30180053081269265,-1.6619498266674424,-1.5171749311508094,2.7971567007172724,2.809374725775384,2.4879523081065127,2.809622480067169,2.7141464324854714
2021-03-05,3515,0.15746790338634242,-0.36420610187208174,-0.3338235054021291,-1.6221366440993272,-1.5068672810687234,2.8780425325219205,2.7724129349447844,2.49299388169001,2.830496080651217,2.7315939893771395
2021-03-06,3515,-1.0365184415347362,-0.7549230738422905,-0.3338235054021291,-1.6221366440993272,-1.4914058059455941,2.900102304832279,2.7724129349447844,2.49299388169001,2.851369681235263,2.7490415462688063
2021-03-07,3515,-1.0365184415347362,-0.7809708719736378,-0.3338235054021291,-1.6221366440993272,-1.4810981558635081,2.900102304832279,2.7724129349447844,2.498035455273508,2.8722432818193107,2.766316355072438
2021-03-08,3515,-0.5912202555190881,-0.7445039545897516,-0.3338235054021291,-1.6827356432786984,-1.4656366807403791,2.900102304832279,2.7724129349447844,2.498035455273508,2.893116882403358,2.7835911638760686
2021-03-09,3511,-0.9386507083444839,-0.5100737714076264,-0.3338235054021291,-1.5509894849166805,-1.4501752056172499,2.900102304832279,2.779805293110904,2.498035455273508,2.9115139541045525,2.800520476503627
2021-03-10,3496,-0.1018815895678263,-0.5204928906601652,-0.3338235054021291,-1.6060038489933706,-1.4347137304941209,2.8902979615832307,2.814302964552797,2.563575911858978,2.919651120433927,2.8139084533264405
2021-03-11,3577,-0.7086615353473908,-0.5465406887915125,-0.12889553740742568,-1.594628831250781,-1.4192522553709919,2.8535316743992998,2.8956189043801155,2.5509719779002333,2.944770199102864,2.8347245979348155
2021-03-12,3563,-0.7086615353473908,-0.5621693676703209,1.3472805026001187,-1.66050191043179,-1.4089446052889059,3.052069625192527,2.917795978878475,2.5686174854424753,2.961752111442429,2.85372688761881
2021-03-13,3563,-1.3741621210411068,-0.5100737714076264,-0.3338235054021291,-1.66050191043179,-1.3934831301657766,3.017754423820858,2.917795978878475,2.5686174854424753,2.9787340237819917,2.8727291773028045
2021-03-14,3563,-1.3741621210411068,-0.541331129165243,-0.3338235054021291,-1.66050191043179,-1.3831754800836906,3.017754423820858,2.917795978878475,2.5686174854424753,2.9957159361215564,2.8917314669867977
2021-03-15,3567,-0.1899625494390534,-0.35899654224581223,-0.2678297530429741,-1.610244072439214,-1.3728678300016046,3.017754423820858,2.917795978878475,2.5686174854424753,3.0141130078227496,2.9110792528468648
2021-03-16,3563,-0.9973713482586353,-0.0620516435484536,-0.13584224822046329,-1.64240489645191,-1.3522525298374326,3.0275587670699062,2.9079395013236486,2.5686174854424753,3.032510079523944,2.930081542530859
2021-03-17,3537,-1.2224671345962157,-0.4788164136500096,-0.3338235054021291,-1.6584341869790515,-1.3419448797553464,3.017754423820858,2.870977710493049,2.5837422061929685,3.0470154629806543,2.9463198628062717
2021-03-18,3553,-0.5961136421786006,-0.3225296248619261,-0.3338235054021291,-1.7485052075397427,-1.3264834046322174,2.9540261927020444,3.0705713809782855,2.5686174854424753,3.0385245068108735,2.964458412050084
2021-03-19,3557,-0.27804350931028055,-0.1870810745789205,-0.3338235054021291,-1.6970064831514435,-1.3161757545501314,2.9932435656982372,3.0360737095363928,2.495514668481759,3.036401767768427,2.9854473047464967
2021-03-20,3557,-1.1343861747249886,-0.4319303770135846,0.4963084326399401,-1.6970064831514435,-1.3110219295090884,3.0030479089472855,3.0360737095363928,2.556013551483731,3.034279028725982,3.004363220386472
2021-03-21,3557,-1.1343861747249886,-0.6246840831855542,-0.3338235054021291,-1.6970064831514435,-1.3058681044680454,3.0030479089472855,3.0360737095363928,2.5308056835662427,3.032156289683536,3.0241428764666303
2021-03-22,3581,-0.8016358818781306,-0.7132465968321349,-0.3338235054021291,-1.6828391581986628,-1.3007142794270024,3.0030479089472855,3.0459301870912197,2.5308056835662427,3.0371093474492423,3.0459955096032223
2021-03-23,3576,-0.8456763618137442,-0.5100737714076264,-0.3338235054021291,-1.7072441190771246,-1.2904066293449161,3.0618739684415752,3.0360737095363928,2.5308056835662427,3.0417086153745414,3.067416272519725
2021-03-24,3588,-0.27315012265076793,-0.5048642117813569,-0.3338235054021291,-1.6236880752549443,-1.2852528043038731,3.0496185393802646,2.9720066054300207,2.6946568250299174,3.0597518972353277,3.0842592111032654
2021-03-25,3574,-1.1197060147464508,-0.17666195532638146,-0.3338235054021291,-1.6104511022791432,-1.2852528043038731,3.0790315691274093,3.011432515649327,2.790446723116373,3.067181483883887,3.096610699397861
2021-03-26,3549,0.8082883291015206,-0.09851856093233971,-0.3338235054021291,-1.613243409489334,-1.2800989792628301,3.0447163677557407,3.0212889932041533,2.8030506570751177,3.064351165160626,3.1063709663719132
2021-03-27,3549,-0.1801757761200282,-0.28085314785177046,3.288886165830775,-1.613243409489334,-1.2800989792628301,2.983439222449189,3.0212889932041533,2.891278194786327,3.0615208464373658,3.113108141805329
2021-03-28,3549,-0.1801757761200282,-0.015165606912028623,0.19065315832509414,-1.6778756022746195,-1.2800989792628301,2.983439222449189,3.0212889932041533,2.8534663929100943,3.0586905277141048,3.121140927899017
2021-03-29,3515,0.5440454494878392,-0.04642296466964521,-0.3338235054021291,-1.6397161041616837,-1.2800989792628301,2.983439222449189,3.080427858533112,2.8534663929100943,3.035340398247205,3.1262369964960883
2021-03-30,3491,-0.6205805754761637,-0.07247076280099246,-0.3338235054021291,-1.6327883397048666,-1.2749451542217871,2.900102304832279,3.0681072615895792,2.8534663929100943,3.0052682618125606,3.1292600880367245
2021-03-31,3469,-0.33676414922443193,-0.16103327644757326,-0.3338235054021291,-1.6857349803288184,-1.2749451542217871,2.8412762453379896,3.0976766942540586,2.8534663929100943,2.9631672708040586,3.1303829506089604
2021-04-01,3467,-0.09209481624880106,-0.07768032242726199,-0.3338235054021291,-1.6768404737572733,-1.269791329180744,2.787352357468224,3.063179022812166,2.861028753285341,2.925311757880448,3.1310739429611054
2021-04-02,3473,0.35809675642635974,0.28177929178533,-0.3338235054021291,-1.6768404737572733,-1.269791329180744,2.7824501858437003,3.0015760380945005,2.8963197683698247,2.8984237300094713,3.1310739429611054
2021-04-03,3473,0.36299014308587235,0.11507338374470763,1.395907478395583,-1.6768404737572733,-1.269791329180744,2.7971567007172724,3.0015760380945005,2.9795057324975365,2.8715357021384955,3.1282235995085066
2021-04-04,3473,0.36299014308587235,-0.2495957900941539,0.531041986496727,-1.669291640462968,-1.269791329180744,2.7971567007172724,3.0015760380945005,3.002192813623276,2.84464767426752,3.1245958896597434
2021-04-05,3493,0.764247849165907,-0.42151125776104575,-0.3338235054021291,-1.717688784842735,-1.269791329180744,2.7971567007172724,2.917795978878475,3.002192813623276,2.8368642977785528,3.122695660691345
2021-04-06,3493,0.26512240989562,-0.2495957900941539,-0.3338235054021291,-1.7860436368151906,-1.269791329180744,2.846178416962514,2.858657113549516,3.002192813623276,2.837571877459368,3.1207954317229447
2021-04-07,3438,0.18193483668390553,0.0421395489769354,-0.3338235054021291,-1.7823209776280202,-1.269791329180744,2.846178416962514,2.8044464869979704,3.002192813623276,2.8266043924067326,3.114144630333547
