날짜,가격,총반입량,평균기온,강수량,환율,경유가격
2022-09-21,9699,695,17.9,0,1397.560059,1852
2022-09-22,9626,462,19.1,0,1403.660034,1849
2022-09-23,9544,544,19.9,0,1403.660034,1847
2022-09-24,9544,552,19.6,0,1403.660034,1844
2022-09-25,9544,552,18.85,0,1421.810059,1843
2022-09-26,9307,540,19.5,0.1,1429.77002,1841
2022-09-27,8987,639,19.7,0,1426.26001,1836
2022-09-28,8651,503,20,0,1421.949951,1832
2022-09-29,8303,524,20.75,0,1430.170044,1828
2022-09-30,8155,556,20.95,0,1430.170044,1826
2022-10-01,8155,427,22,0,1430.170044,1822
2022-10-02,8155,427,20.9,1.55,1439.22998,1820
2022-10-03,8155,352,23.2,0.15,1433.339966,1820
2022-10-04,8225,260,18.3,68.35,1416.530029,1817
2022-10-05,8193,532,14.9,20.5,1416.76001,1815
2022-10-06,7756,922,15.45,15.1,1408.449951,1814
2022-10-07,7254,580,14.55,20.2,1408.449951,1814
2022-10-08,7254,642,15.05,0,1408.449951,1818
2022-10-09,7254,642,15.4,3.55,1415.97998,1819
2022-10-10,7254,643,13.25,0.15,1428.349976,1821
2022-10-11,7411,443,14.4,0.05,1430.800049,1824
2022-10-12,6709,665,13.85,0,1423.900024,1828
2022-10-13,6246,594,15.65,0,1430.300049,1829
2022-10-14,6030,570,16.2,0,1430.300049,1831
2022-10-15,6030,338,17.3,0,1430.300049,1833
2022-10-16,6030,338,17.6,0,1440.76001,1834
2022-10-17,5898,769,14.8,0,1430.150024,1836
2022-10-18,5737,607,11.6,0,1425.02002,1840
2022-10-19,5654,550,11.1,0,1435.01001,1842
2022-10-20,5027,578,13.3,0,1430.310059,1845
2022-10-21,4978,617,16.9,0,1430.310059,1848
2022-10-22,4978,559,18.35,0,1430.310059,1851
2022-10-23,4978,559,13.7,14.8,1428.109985,1852
2022-10-24,4928,798,10.05,9.65,1443.959961,1855
2022-10-25,4863,546,9.3,0.95,1426.930054,1857
2022-10-26,4819,546,12.9,0,1412.689941,1860
2022-10-27,4573,501,14.4,0,1420.650024,1862
2022-10-28,4532,473,12.45,5.1,1420.650024,1864
2022-10-29,4532,538,13.25,0,1420.650024,1866
2022-10-30,4532,538,13.3,0,1420.650024,1867
2022-10-31,4525,645,14.2,0,1421.650024,1869
2022-11-01,4494,758,14.7,0,1424.670044,1872
2022-11-02,4514,699,12.55,0,1416.599976,1874
2022-11-03,4162,545,12.3,0,1423.099976,1875
2022-11-04,4125,664,9.25,0,1423.650024,1877
2022-11-05,4125,534,9.95,0,1423.650024,1879
2022-11-06,4125,534,9.6,0,1423.650024,1880
2022-11-07,3991,857,11.05,0,1402.109985,1882
2022-11-08,4107,945,11.8,0,1392.699951,1884
2022-11-09,4031,821,12.95,0,1374.150024,1886
2022-11-10,3235,854,15.1,0,1370.550049,1888
2022-11-11,3233,1052,16.5,1.5,1349.369995,1888
2022-11-12,3233,1040,19.2,0.15,1349.369995,1888
2022-11-13,3233,1040,12.8,19.7,1349.369995,1888
2022-11-14,3172,1064,11.45,0,1313.030029,1889
2022-11-15,3164,879,9.85,0,1324.079956,1889
2022-11-16,3155,954,9.9,0,1316.26001,1888
2022-11-17,3088,1011,10.2,0,1336.430054,1887
2022-11-18,3079,1075,10.95,0,1342.75,1885
2022-11-19,3079,1226,13.55,0,1342.75,1883
2022-11-20,3079,1226,12.75,0.3,1342.75,1882
2022-11-21,3037,1057,12.65,0,1339.030029,1881
2022-11-22,3013,695,12.15,3.8,1359.75,1878
2022-11-23,2981,912,11.5,10.55,1352.689941,1875
2022-11-24,2930,713,10.15,0,1336.810059,1872
2022-11-25,2923,1011,12.6,0,1317.890015,1870
2022-11-26,2923,1111,10.95,0,1317.890015,1867
2022-11-27,2923,1111,9.3,0,1317.890015,1866
2022-11-28,2937,1015,14.6,2.8,1334.560059,1864
2022-11-29,2890,637,11.35,7.7,1340.119995,1861
2022-11-30,2885,458,0.7,0,1325.369995,1859
2022-12-01,2870,407,-0.35,0,1279.800049,1857
2022-12-02,2870,349,1.2,0,1303.25,1855
2022-12-03,2870,522,6.85,0,1303.25,1854
2022-12-04,2870,522,3.15,0,1303.25,1853
2022-12-05,2819,729,1.55,0,1299.170044,1850
2022-12-06,2821,433,2.25,0,1304.369995,1847
2022-12-07,2830,344,5.05,0,1319.709961,1842
2022-12-08,2867,364,6,0,1314.099976,1835
2022-12-09,2836,402,5.5,0.15,1316.630005,1827
2022-12-10,2836,386,4.85,0.1,1316.630005,1818
2022-12-11,2836,386,4.95,0,1316.630005,1814
2022-12-12,2839,433,4.4,0,1303.170044,1807
2022-12-13,2860,377,5.1,0,1305.920044,1796
2022-12-14,2842,395,-2.7,0.9,1288.97998,1787
2022-12-15,2851,191,0.55,0,1295.680054,1779
2022-12-16,2828,170,0.95,0.1,1317.099976,1771
2022-12-17,2828,153,-1.85,1.05,1317.099976,1764
2022-12-18,2828,153,-4.6,2.45,1317.099976,1761
2022-12-19,2849,135,-2.6,0.05,1308.859985,1756
2022-12-20,2850,318,1.65,0,1301.329956,1751
2022-12-21,2878,281,4.75,1.55,1283.640015,1745
2022-12-22,2917,314,-2.3,4,1280.77002,1741
2022-12-23,2949,198,-5.4,3.8,1290.199951,1738
2022-12-24,2949,82,-1.75,0.1,1290.199951,1735
2022-12-25,2949,82,1.05,0,1290.199951,1733
2022-12-26,2955,189,0.95,0,1279.23999,1731
2022-12-27,2955,333,2.05,0,1275.130005,1728
2022-12-28,2955,298,1,0,1272.280029,1725
2022-12-29,2955,361,-0.1,0,1274.319946,1724
2022-12-30,3011,402,1.25,0,1260.26001,1722
2022-12-31,3011,161,1.15,0,1260.26001,1721
2023-01-01,3011,161,3.15,0,1260.26001,1720
2023-01-02,3088,161,1.35,0,1260.910034,1720
2023-01-03,3125,342,1.05,0,1270.099976,1719
2023-01-04,3138,272,1.3,0,1279.079956,1717
2023-01-05,3133,281,2.8,0,1271.079956,1713
2023-01-06,3128,304,4.45,0.7,1274.180054,1710
2023-01-07,3128,202,4.35,0.15,1274.180054,1704
2023-01-08,3128,202,3.6,0,1274.180054,1702
2023-01-09,3132,427,5.35,0,1252.880005,1698
2023-01-10,3047,196,4.5,0,1239.280029,1692
2023-01-11,3038,242,7.25,0,1240.160034,1685
2023-01-12,2924,294,10.65,0.3,1241.599976,1679
2023-01-13,2878,354,11.75,25.65,1239.130005,1674
2023-01-14,2878,122,6.35,21.7,1239.130005,1670
2023-01-15,2878,122,1.9,13.15,1239.130005,1668
2023-01-16,2902,382,0.2,0,1236.589966,1666
2023-01-17,2891,390,-0.4,0,1240.709961,1662
2023-01-18,2891,281,0.65,0,1237,1659
2023-01-19,2749,309,1.2,0,1237.880005,1656
2023-01-20,2750,198,1.25,0,1232.180054,1654
2023-01-21,2750,22,-0.85,0,1232.180054,1653
2023-01-22,2750,22,2.25,0,1232.180054,1653
2023-01-23,2750,22,3.1,0,1230.030029,1652
2023-01-24,2750,22,-7.05,2,1229.280029,1652
2023-01-25,2790,137,-7.4,0,1232.660034,1651
2023-01-26,2792,43,-1.35,0,1232.589966,1651
2023-01-27,2846,190,-2.65,0.3,1231.849976,1650
2023-01-28,2846,172,-2.3,0.2,1231.849976,1649
2023-01-29,2846,172,1.55,0,1231.849976,1649
2023-01-30,2894,212,1.3,0,1228.949951,1649
2023-01-31,2910,250,3.85,0,1231.5,1648
2023-02-01,2889,338,4.65,0,1232.150024,1646
2023-02-02,2910,330,0.6,0,1221.949951,1645
2023-02-03,2919,342,1.1,0,1224.900024,1643
2023-02-04,2919,256,1.75,0,1224.900024,1641
2023-02-05,2919,256,2.45,0,1224.900024,1639
2023-02-06,2921,268,4.5,0,1246.75,1638
2023-02-07,2913,206,3.75,0,1261.22998,1633
2023-02-08,2916,290,3.15,0,1255.349976,1628
2023-02-09,3037,293,3.95,5.05,1260.469971,1623
2023-02-10,3037,246,3.95,7.65,1264.550049,1620
2023-02-11,3037,135,4.4,0,1264.550049,1617
2023-02-12,3037,135,6.3,2.75,1264.550049,1615
2023-02-13,3045,417,4.95,7.9,1266.869995,1613
2023-02-14,3040,175,2.45,0.2,1272.939941,1608
2023-02-15,3043,188,1.95,7.5,1272.25,1605
2023-02-16,3112,373,3.8,0,1283.719971,1601
2023-02-17,3103,309,5.9,0.4,1288.959961,1598
2023-02-18,3103,188,8.9,0.25,1288.959961,1594
2023-02-19,3103,188,6.8,0.8,1288.959961,1592
2023-02-20,3105,303,2.7,0,1293.920044,1589
2023-02-21,3123,358,0.5,0,1296.109985,1584
2023-02-22,3111,234,4.2,1.6,1305.829956,1581
2023-02-23,3170,254,6.9,0.95,1302.829956,1577
2023-02-24,3179,279,6.1,0,1298.079956,1573
2023-02-25,3179,172,2.15,1.15,1298.079956,1569
2023-02-26,3179,172,4.05,0,1298.079956,1568
2023-02-27,3181,307,7.15,0,1313.699951,1566
2023-02-28,3178,309,8.95,0,1318.349976,1563
2023-03-01,3178,280,8.55,0,1321.599976,1558
2023-03-02,3198,208,4.4,0,1305.72998,1556
2023-03-03,3236,341,7.1,0,1311.060059,1552
2023-03-04,3236,236,7.25,0,1311.060059,1552
2023-03-05,3236,236,8.2,0,1311.060059,1551
2023-03-06,3350,346,11.15,0,1294.780029,1550
2023-03-07,3368,220,14.4,0,1299,1549
2023-03-08,3378,337,15.6,0,1317.900024,1549
2023-03-09,3482,432,12.15,0,1316.449951,1548
2023-03-10,3514,303,12.05,0,1325.550049,1548
2023-03-11,3514,108,12.3,0,1325.550049,1547
2023-03-12,3514,108,8.35,5.3,1325.550049,1547
2023-03-13,3524,303,5.1,0,1319.540039,1547
2023-03-14,3544,345,9.75,0,1296.380005,1546
2023-03-15,3544,307,13.95,0,1304.579956,1545
2023-03-16,3620,324,8.3,0,1311.73999,1544
2023-03-17,3649,267,7.9,0,1301.619995,1542
2023-03-18,3649,151,9.1,0,1301.619995,1539
2023-03-19,3649,151,10.6,0,1301.619995,1538
2023-03-20,3571,370,11.95,0,1307.650024,1537
2023-03-21,3534,252,15.4,0,1304.939941,1534
2023-03-22,3490,276,15.4,0.4,1303.439941,1531
2023-03-23,3541,325,12.25,11.75,1298.25,1528
2023-03-24,3549,357,8.6,2.45,1286.290039,1527
2023-03-25,3549,176,9.55,0.5,1286.290039,1525
2023-03-26,3549,176,8.5,0.1,1294.829956,1524
2023-03-27,3574,338,8.5,0,1297.800049,1523
2023-03-28,3574,299,9.95,0,1296.97998,1521
2023-03-29,3581,319,12.2,0,1307.130005,1520
2023-03-30,3556,347,15.95,0,1296.5,1519
2023-03-31,3556,239,15.1,0,1296.5,1519
2023-04-01,3556,150,13.9,0,1296.5,1518
2023-04-02,3556,150,13,0,1305.47998,1517
2023-04-03,3569,166,13.45,0,1308.050049,1518
2023-04-04,3601,178,14.6,5.9,1312.410034,1520
2023-04-05,3625,301,14,35.65,1316.209961,1522
2023-04-06,3625,213,12.25,2.4,1317.939941,1524
2023-04-07,3625,180,11.8,0,1317.939941,1526
2023-04-08,3625,255,10.4,0,1317.939941,1528
2023-04-09,3625,255,12.45,0,1315.449951,1529
2023-04-10,3662,435,15.65,0,1320.880005,1531
2023-04-11,3699,264,18.1,2.3,1322.089966,1534
2023-04-12,3718,332,13.5,0,1322.829956,1536
2023-04-13,3981,255,14.7,0,1301.430054,1538
2023-04-14,3984,271,15.1,3.7,1301.430054,1541
2023-04-15,3984,118,12.05,1.95,1301.430054,1542
2023-04-16,3984,118,10.8,2.1,1303.380005,1543
2023-04-17,4021,341,13.1,0,1316.069946,1545
2023-04-18,4025,306,15.65,4.15,1315.900024,1547
2023-04-19,4020,329,17.35,0,1326.76001,1547
2023-04-20,4127,296,21.1,0,1323.599976,1547
2023-04-21,4124,255,15.5,0,1323.599976,1546
2023-04-22,4124,216,14.25,0,1323.599976,1545
2023-04-23,4124,216,13.55,0,1329.380005,1544
2023-04-24,4160,296,13.65,0,1332.800049,1544
2023-04-25,4168,235,11.6,1.7,1341,1542
2023-04-26,4168,223,11.1,0,1337.829956,1540
2023-04-27,4276,240,14.5,0,1339.390015,1538
2023-04-28,4278,299,19,0,1339.390015,1536
2023-04-29,4278,238,16.3,2.8,1339.390015,1534
2023-04-30,4278,238,14.7,0,1337.170044,1533
2023-05-01,4278,296,14.5,0.15,1342.790039,1532
2023-05-02,4082,255,17.7,0,1342.300049,1530
2023-05-03,4119,261,19.7,2.85,1335.22998,1527
2023-05-04,4119,334,20.55,35.4,1320.150024,1523
2023-05-05,4119,328,19.35,61.1,1320.150024,1518
2023-05-06,4119,127,13.55,34.3,1320.150024,1516
2023-05-07,4119,127,12.55,0.9,1316.959961,1514
2023-05-08,4131,516,15,0,1322.410034,1511
2023-05-09,4135,427,19.1,0,1326.050049,1506
2023-05-10,4156,358,18.5,0,1318.050049,1500
2023-05-11,4090,357,17.7,0,1329.880005,1494
2023-05-12,4046,364,17.75,0,1329.880005,1488
2023-05-13,4046,205,17.35,0,1329.880005,1482
2023-05-14,4046,205,17.55,0.05,1341.52002,1480
2023-05-15,4067,239,19.95,0,1335.400024,1475
2023-05-16,4117,247,25.35,0,1342.430054,1468
2023-05-17,4126,351,25.5,0,1334.150024,1462
2023-05-18,4005,273,20.3,8.1,1334.73999,1457
2023-05-19,4064,313,18,0.2,1334.73999,1452
2023-05-20,4064,240,20.15,0,1334.73999,1448
2023-05-21,4064,240,20.5,0,1324.209961,1446
2023-05-22,4106,519,17.65,0.55,1313.829956,1443
2023-05-23,4069,398,18.2,0,1319.839966,1438
2023-05-24,4016,393,19.65,0,1318.52002,1435
2023-05-25,4023,447,21.2,0,1330.890015,1431
2023-05-26,3954,338,22.25,0.35,1330.890015,1429
2023-05-27,3954,209,22.55,1.25,1330.890015,1425
2023-05-28,3954,209,20.95,3.2,1322.430054,1424
2023-05-29,3954,276,20.6,7.35,1324.589966,1423
2023-05-30,3983,358,19.3,20.35,1319.790039,1422
2023-05-31,3964,257,20.65,1.25,1321.73999,1420
2023-06-01,3808,290,21.95,2.3,1312.849976,1415
2023-06-02,3784,368,22.25,0.75,1312.849976,1412
2023-06-03,3784,391,22.8,0,1312.849976,1409
2023-06-04,3784,391,23.15,0,1305.140015,1408
2023-06-05,3808,326,23.25,0,1299.790039,1407
2023-06-06,3808,312,22.5,0,1299.199951,1406
2023-06-07,3809,335,22.8,0,1308.339966,1404
2023-06-08,3742,295,24.05,0,1296.329956,1402
2023-06-09,3721,288,22.2,16.95,1296.329956,1401
2023-06-10,3721,214,22.05,4.4,1296.329956,1399
2023-06-11,3721,214,21.7,2.25,1286.689941,1398
2023-06-12,3727,328,20.9,0,1284.579956,1398
2023-06-13,3705,388,21.4,0,1267.619995,1396
2023-06-14,3688,314,19.7,0,1273.98999,1394
2023-06-15,3516,249,20.9,0,1270.050049,1392
2023-06-16,3512,235,26.1,0,1270.050049,1391
2023-06-17,3512,307,29.2,0,1270.050049,1389
2023-06-18,3512,307,24.1,0,1276.310059,1389
2023-06-19,3672,368,23.05,0,1283.23999,1388
2023-06-20,3665,366,21.2,9.8,1287.540039,1387
2023-06-21,3667,278,19.95,21.25,1288.380005,1386
2023-06-22,3839,282,21.55,0.65,1298.209961,1385
2023-06-23,3878,504,22.2,0,1298.209961,1385
2023-06-24,3878,245,22.55,0,1298.209961,1384
2023-06-25,3878,245,22.6,14.45,1307.670044,1383
2023-06-26,3916,418,22.8,18.65,1302.660034,1383
2023-06-27,3970,280,25.2,6.2,1296.599976,1382
2023-06-28,3970,508,25.9,1.2,1309.01001,1382
2023-06-29,4049,477,24.45,38.2,1323.069946,1381
2023-06-30,4062,327,22.05,19.8,1323.069946,1381
2023-07-01,4062,263,24.35,0,1323.069946,1379
2023-07-02,4062,263,25.85,0,1315.300049,1379
2023-07-03,4076,519,24.1,22.1,1306.099976,1379
2023-07-04,4062,431,24.1,7.35,1295.5,1379
2023-07-05,4038,388,26.4,15.75,1302.969971,1378
2023-07-06,4053,230,27.55,0,1309.219971,1378
2023-07-07,4121,493,26,13.35,1309.219971,1379
2023-07-08,4121,353,24.6,2.5,1309.219971,1379
2023-07-09,4121,353,25.15,16.55,1297.369995,1379
2023-07-10,4072,365,28.05,3.7,1299.540039,1380
2023-07-11,4072,402,26.45,3.5,1291.51001,1381
2023-07-12,4067,451,26.75,9.65,1274.699951,1383
2023-07-13,3882,254,26.15,5.6,1266.829956,1384
2023-07-14,4009,254,27.35,9.5,1266.829956,1387
2023-07-15,4009,133,25.95,21.55,1266.829956,1389
2023-07-16,4009,133,25.5,83.2,1268.339966,1390
2023-07-17,4032,636,27.1,6.5,1265.449951,1392
2023-07-18,4091,428,24.95,23.1,1264.939941,1394
2023-07-19,4095,245,24.95,0.3,1265.089966,1396
2023-07-20,4190,390,25.25,0,1278.400024,1399
2023-07-21,4195,491,25.8,0,1278.400024,1402
2023-07-22,4195,329,26,18.95,1278.400024,1403
2023-07-23,4195,329,27.2,20.1,1285.650024,1404
2023-07-24,4257,375,27.2,31.9,1280.530029,1407
2023-07-25,4274,417,28.95,0,1274.119995,1411
2023-07-26,4279,415,29.15,0.2,1275.170044,1415
2023-07-27,4281,296,29.7,0,1283.880005,1419
2023-07-28,4297,243,29.65,0,1283.880005,1425
2023-07-29,4297,239,29.65,0,1283.880005,1431
2023-07-30,4297,239,29.65,0,1272.390015,1434
2023-07-31,4380,374,29.1,0,1277.930054,1439
2023-08-01,4518,296,28.95,0,1289.050049,1450
2023-08-02,4604,272,30.85,0,1295.369995,1460
2023-08-03,4817,420,31,0,1296.400024,1472
2023-08-04,5062,368,30.9,0,1296.400024,1484
2023-08-05,5062,368,30.75,0,1296.400024,1496
2023-08-06,5062,368,28.45,13.85,1303.050049,1502
2023-08-07,5284,576,26.3,38.65,1307.75,1512
2023-08-08,5507,565,26.2,0.45,1316.670044,1527
2023-08-09,5533,353,24.65,40.5,1313.640015,1539
2023-08-10,5843,400,23.7,143.6,1318.329956,1548
2023-08-11,6073,396,26.95,0,1318.329956,1559
2023-08-12,6073,544,25.25,0.3,1318.329956,1568
2023-08-13,6073,544,25.8,0,1329.609985,1573
2023-08-14,5988,526,25.95,0,1334.73999,1581
2023-08-15,5988,478,25.25,1.15,1338.73999,1589
2023-08-16,5859,525,25.9,0,1343.329956,1595
2023-08-17,5791,491,25.9,0,1339.079956,1601
2023-08-18,5766,389,25.5,4.8,1339.079956,1606
2023-08-19,5766,349,26.6,0,1339.079956,1609
2023-08-20,5766,349,26.8,10.5,1339.170044,1611
2023-08-21,5872,554,27.85,0,1339.73999,1614
2023-08-22,5782,552,29.5,3.5,1339.689941,1618
2023-08-23,5766,537,25.85,27.6,1327.780029,1621
2023-08-24,5763,472,24.1,12.95,1326.619995,1622
2023-08-25,5721,297,25.4,5.5,1326.619995,1624
2023-08-26,5721,366,25.7,0,1326.619995,1625
2023-08-27,5721,366,25.3,3.35,1323.609985,1626
2023-08-28,5846,733,24.75,18.7,1322.819946,1628
2023-08-29,5761,450,26.65,10.4,1321.069946,1630
2023-08-30,5722,488,23.2,24.5,1323.030029,1631
2023-08-31,5657,400,23.95,0,1324.640015,1632
2023-09-01,5645,488,24.9,0,1324.640015,1635
2023-09-02,5645,551,24.75,0.05,1324.640015,1636
2023-09-03,5645,551,25.4,0,1317.459961,1637
2023-09-04,5561,573,25.25,0.05,1317.949951,1638
2023-09-05,5525,536,25.25,0,1331.72998,1640
2023-09-06,5521,643,24.55,0,1333.459961,1642
2023-09-07,5457,644,23.4,0,1334.02002,1644
2023-09-08,5422,684,22.75,0,1334.02002,1646
2023-09-09,5422,501,23.1,0,1334.02002,1648
2023-09-10,5422,501,23.65,0,1335.319946,1649
2023-09-11,5490,614,24.25,0,1320.439941,1652
2023-09-12,5569,707,25.45,0,1324.099976,1655
2023-09-13,5587,730,22.5,37.7,1329.77002,1658
2023-09-14,5447,602,21.55,17.3,1327.060059,1660
2023-09-15,5409,481,23.35,12.9,1327.060059,1664
2023-09-16,5409,465,23,36.75,1327.060059,1668
2023-09-17,5409,465,23.9,0.1,1328.420044,1669
2023-09-18,5528,912,24.85,0.05,1329.660034,1672
2023-09-19,5521,934,24.9,0,1328.530029,1677
2023-09-20,5519,927,22.9,50.25,1332.339966,1680
2023-09-21,6119,655,20,5.5,1341.170044,1683
2023-09-22,6309,594,19.8,0,1341.170044,1685
2023-09-23,6230,945,19.95,0.7,1341.170044,1687
2023-09-24,6230,945,20.85,0,1334.660034,1688
2023-09-25,6224,1070,22.05,2.65,1338.449951,1690
2023-09-26,6153,940,22.3,8.85,1353.75,1692
2023-09-27,6125,662,21.9,5.5,1352.819946,1694
2023-09-28,6125,118,23.25,0,1347.849976,1696
2023-09-29,6125,118,21.4,0,1347.849976,1697
2023-09-30,6125,118,20.05,2.4,1347.849976,1698
2023-10-01,6125,118,19.75,0,1351.939941,1698
2023-10-02,6125,496,18.1,0,1354.189941,1699
2023-10-03,6125,653,17.85,0.15,1359.219971,1699
2023-10-04,7074,677,19.4,0,1351.160034,1701
2023-10-05,6987,669,16.85,0,1346.060059,1701
2023-10-06,6861,569,16.25,0,1346.060059,1700
2023-10-07,6861,533,16.65,1.85,1346.060059,1698
2023-10-08,6861,533,17.35,0.2,1343.359985,1697
2023-10-09,6861,649,17.5,0.05,1346.890015,1697
2023-10-10,6826,594,17.25,1.35,1341.890015,1696
2023-10-11,6905,561,16.85,0,1338.26001,1695
2023-10-12,6739,485,17.1,0,1348.339966,1694
2023-10-13,6726,568,17.5,0,1348.339966,1692
2023-10-14,6726,549,16.55,0.7,1348.339966,1691
2023-10-15,6726,549,17.2,0,1352.069946,1690
2023-10-16,6715,935,15.9,0.2,1347.76001,1690
2023-10-17,6587,624,15,0,1352.98999,1689
2023-10-18,6436,570,16.8,0,1354.560059,1688
2023-10-19,6225,495,18.5,0,1356.22998,1687
2023-10-20,5863,360,14.85,0,1356.22998,1686
2023-10-21,5863,433,12.25,0,1356.22998,1686
2023-10-22,5863,433,14.15,0,1349.339966,1685
2023-10-23,5881,534,14.95,0,1334.439941,1685
2023-10-24,5754,623,16,0,1343.640015,1684
2023-10-25,5647,595,17.35,0,1352.680054,1683
2023-10-26,5265,583,18.3,0,1350.339966,1682
2023-10-27,5019,550,14.05,11,1350.339966,1680
2023-10-28,5019,568,13.3,0,1350.339966,1679
2023-10-29,5019,568,13.7,0,1350.339966,1678
2023-10-30,4959,528,15.45,0,1355.219971,1678
2023-10-31,4751,512,16.5,0,1348.069946,1676
2023-11-01,4704,530,19.8,0,1350.160034,1674
2023-11-02,3604,375,22.1,0,1347.839966,1671
2023-11-03,3611,681,20,4.25,1333.680054,1669
2023-11-04,3611,681,17.45,16.35,1333.680054,1667
2023-11-05,3611,681,18.6,1.8,1333.680054,1666
2023-11-06,3517,749,17.35,13.35,1307.839966,1665
2023-11-07,3466,520,11.4,0,1297.109985,1662
2023-11-08,3448,1044,10.95,0,1304.550049,1659
2023-11-09,2845,982,15.95,4.2,1308.119995,1654
2023-11-10,2706,1054,10.55,0.85,1315.199951,1649
2023-11-11,2706,983,6.75,0,1315.199951,1644
2023-11-12,2706,983,6.25,0,1315.199951,1642
2023-11-13,2771,1070,6.6,0.35,1319.619995,1639
2023-11-14,2736,898,8.4,0,1319.069946,1634
2023-11-15,2714,844,8.2,0,1304.23999,1629
2023-11-16,2580,939,8.55,6.95,1301.859985,1625
2023-11-17,2678,972,6.05,9.65,1292.449951,1620
2023-11-18,2678,1002,4.75,3.4,1292.449951,1617
2023-11-19,2678,1002,10.2,0,1292.449951,1615
2023-11-20,2602,1358,8.45,0,1294.5,1613
2023-11-21,2595,1206,10.8,0,1288.150024,1606
2023-11-22,2650,1027,13.4,0,1295.189941,1604
2023-11-23,2578,1316,14.75,0,1298.790039,1599
2023-11-24,2648,1420,4.25,0.05,1300.180054,1595
2023-11-25,2648,1171,1.95,0,1300.180054,1592
2023-11-26,2648,1171,5.4,0,1300.180054,1590
2023-11-27,2609,751,9.8,0,1289.790039,1588
2023-11-28,2580,569,5.7,0,1302.530029,1584
2023-11-29,2591,560,4.35,0.1,1287.530029,1581
2023-11-30,2797,737,0.9,0,1288.359985,1578
2023-12-01,2797,756,1.6,0.05,1296.660034,1575
2023-12-02,2797,34,4.45,0,1296.660034,1572
2023-12-03,2797,34,5.2,0,1296.660034,1571
2023-12-04,2927,846,5.2,0,1299.189941,1568
2023-12-05,2986,668,6.6,0,1307.800049,1564
2023-12-06,2982,539,9.25,2.85,1313.369995,1559
2023-12-07,3104,548,8.3,0,1313.719971,1554
2023-12-08,3099,538,14.05,0,1312.76001,1550
2023-12-09,3099,446,15.9,0,1312.76001,1545
2023-12-10,3099,446,12.7,17.4,1312.76001,1544
2023-12-11,3094,278,11.6,49.3,1316.51001,1540
2023-12-12,3074,279,6.7,8.6,1313.619995,1534
2023-12-13,3055,345,9,0,1310.140015,1529
2023-12-14,2965,214,9.9,18.65,1292.01001,1524
2023-12-15,2830,329,7.5,28.3,1291.920044,1520
2023-12-16,2830,102,0.85,3.4,1291.920044,1516
2023-12-17,2830,102,-4.6,1.35,1291.920044,1515
2023-12-18,2822,354,-2.5,0.05,1276.469971,1512
2023-12-19,2827,269,0.55,0,1302.930054,1508
2023-12-20,2861,128,-1.4,0.45,1297.76001,1506
2023-12-21,2931,378,-5.95,2.7,1296.97998,1504
2023-12-22,3014,288,-6.25,1.2,1291.709961,1503
2023-12-23,3014,124,-1.65,0,1291.709961,1502
2023-12-24,3014,124,0.9,0.3,1291.709961,1501
2023-12-25,3014,346,1.95,0,1297.359985,1501
2023-12-26,3081,269,3.5,0,1294.579956,1500
2023-12-27,3076,266,3.5,0,1293.920044,1499
2023-12-28,3076,435,4,0,1294.76001,1498
2023-12-29,3312,301,3.75,0,1277.839966,1497
2023-12-30,3312,390,4.65,0.75,1277.839966,1495
2023-12-31,3312,390,5.1,7.55,1277.839966,1495
2024-01-01,3312,390,4.2,0.65,1293.530029,1493
2024-01-02,3356,390,5.2,0,1293.540039,1492
2024-01-03,3396,415,4.85,1.65,1307.619995,1490
2024-01-04,3204,404,3.25,0,1309.530029,1488
2024-01-05,3089,381,6.65,0,1311.25,1487
2024-01-06,3089,317,4.05,0,1311.25,1485
2024-01-07,3089,317,0.7,0,1311.25,1484
2024-01-08,3060,221,-0.95,0,1313.130005,1484
2024-01-09,3038,224,2.8,0.6,1311.800049,1482
2024-01-10,2998,248,2.7,0,1319.790039,1481
2024-01-11,2844,382,2.6,0,1317.5,1479
2024-01-12,2729,244,5.3,0,1311.98999,1477
2024-01-13,2729,244,1.15,0,1311.98999,1476
2024-01-14,2729,244,6.05,0,1311.98999,1475
2024-01-15,2726,363,1.95,0,1312.849976,1475
2024-01-16,2729,266,2.65,0,1319.709961,1474
2024-01-17,2731,243,8.5,0.35,1337.790039,1473
2024-01-18,2841,231,7.05,1.9,1344.050049,1473
2024-01-19,2898,208,5.05,2.75,1337.660034,1472
2024-01-20,2898,208,4.4,31.5,1337.660034,1472
2024-01-21,2898,208,3.15,1.65,1337.660034,1471
2024-01-22,2935,396,-2.45,0.2,1333.209961,1472
2024-01-23,2962,422,-6,1.8,1338.73999,1472
2024-01-24,2969,234,-4.05,0.55,1336.780029,1473
2024-01-25,3345,158,-1.4,0,1329.890015,1474
2024-01-26,3409,262,1.55,0,1336.030029,1476
2024-01-27,3409,216,1.85,0,1336.030029,1479
2024-01-28,3409,216,2.05,0,1336.030029,1479
2024-01-29,3272,417,0.85,0,1336.76001,1482
2024-01-30,3218,333,2.25,0.75,1333.209961,1485
2024-01-31,3204,416,6.7,0.7,1326.619995,1488
2024-02-01,3037,450,3.15,8.15,1333.910034,1492
2024-02-02,3011,411,2.55,0.7,1328.949951,1494
2024-02-03,3011,396,4,1.6,1328.949951,1496
2024-02-04,3011,396,5.2,2.45,1328.949951,1496
2024-02-05,3015,443,3.5,18.6,1337.72998,1498
