날짜,총반입량,평균기온,강수량,환율,경유가격,총반입량_lag_1,총반입량_lag_7,총반입량_lag_30,평균기온_lag_1,평균기온_lag_7,평균기온_lag_30,강수량_lag_1,강수량_lag_7,강수량_lag_30,환율_lag_1,환율_lag_7,환율_lag_30,경유가격_lag_1,경유가격_lag_7,경유가격_lag_30
2021-10-20,1.0212634050170672,-0.47943580802149877,-0.2886656262458284,-1.3745392928588887,-0.2595032201801227,0.6019797605688284,0.28218478122816126,-0.43051447101868556,-0.34404021412560254,0.47671687629456627,0.8385674372036674,-0.0009025667794318573,-0.3358252825814244,-0.3321948612917338,-1.3619498159693588,-1.2407351119313468,-1.1873359055763524,-0.29555151124700424,-0.501688678636456,-0.752729570840128
2021-10-21,1.00789164257874,-0.3723809125194529,-0.3350798058289603,-1.3556851863279624,-0.23233404909656352,1.0210289455170434,1.2039711742140455,-0.43051447101868556,-0.47772663190111664,0.6368595918795883,0.8228177463954834,-0.2886709416216332,-0.3358252825814244,0.7661715966826663,-1.3721422812156931,-1.2846467263178831,-1.2196276773196393,-0.2574964123324981,-0.45807225006505475,-0.752729570840128
2021-10-22,0.406162332854016,-0.44196659459578275,0.09657206429416615,-1.3556851863279624,-0.2051648780130044,1.0076550353591216,0.3222624504884171,-0.43051447101868556,-0.3707774976807054,0.41799788058005816,0.9803146544773206,-0.3350851956284399,1.418494513036273,-0.3321948612917338,-1.3532960691617966,-1.2846467263178831,-1.237578763254288,-0.23031419882213658,-0.41445582149365356,-0.752729570840128
2021-10-23,0.10752630506470842,-0.34026444386883925,-0.3350798058289603,-1.3556851863279624,-0.18342954114615712,0.40582907825264264,-0.01617120104263217,-0.43051447101868556,-0.44029443492397274,-0.08912071877251126,0.7493191892906262,0.09656736663486218,0.2628711556055676,-0.3321948612917338,-1.3532960691617966,-1.2846467263178831,-1.2977009179202734,-0.20313198531177504,-0.3708393929222523,-0.7472537479521939
2021-10-24,0.10752630506470842,-0.2706787617925094,-0.3350798058289603,-1.3557814728660191,-0.17256187271273346,0.10714508472572339,-0.01617120104263217,1.7847523674165533,-0.3386927574145821,-0.7563820337101028,0.48682434248756445,-0.3350851956284399,-0.3358252825814244,-0.23445886291265586,-1.3532960691617966,-1.2879062458190602,-1.2977009179202734,-0.18138621450348583,-0.3490311786365517,-0.7472537479521939
2021-10-25,1.2173825874458664,-0.23320954836679336,-0.3350798058289603,-1.4469697301138282,-0.156260370062598,0.10714508472572339,0.0907025836513834,1.160047118977816,-0.26917582017131475,-0.473463236176564,0.6548210444415241,-0.3350851956284399,-0.3358252825814244,-0.12276057905085244,-1.3533923153833387,-1.2506096345333102,-1.2977009179202734,-0.1705133290993412,-0.32177091077942593,-0.7472537479521939
2021-10-26,1.404587261582447,-0.14221288719005443,-0.3350798058289603,-1.4443735814862548,-0.13452503319575068,1.2171796278332292,0.602806135310208,1.160047118977816,-0.23174362319417086,-0.34001097318904566,0.675820632185769,-0.3350851956284399,-0.0016691310351962813,-0.3321948612917338,-1.4445423908376456,-1.346775363995642,-1.2549605763325495,-0.15420400099312428,-0.28360653577944983,-0.7472537479521939
2021-10-27,0.7493709021044141,-0.013747012587599264,-0.3350798058289603,-1.3978166067198499,-0.1127896963289034,1.4044143700441338,1.021395125361769,1.0714364454404064,-0.14083685910682134,-0.473463236176564,0.6810705291218303,-0.3350851956284399,-0.28941470597778163,-0.32754076613082533,-1.441947329253665,-1.3569389677777228,-1.2762356736110134,-0.13245823018483507,-0.24544216077947376,-0.7417779250642597
2021-10-28,1.1059512337931396,-0.1261546528647475,-0.3350798058289603,-1.4439884449530616,-0.0910543594620561,0.7490927723059677,1.008035902275017,1.0227005749948312,-0.012497898042327723,-0.36670142578654935,0.72306970461032,-0.3350851956284399,-0.3358252825814244,-0.32288667096991686,-1.3954098485411028,-1.3381461215447892,-1.1819214736233377,-0.11071245937654584,-0.21818189292234796,-0.7363021021763255
2021-10-29,1.00789164257874,-0.19574033494107734,-0.3350798058289603,-1.4439884449530616,-0.0693190225952088,1.1057303765172146,0.40687086337117945,0.21191291212753371,-0.12479448897375961,-0.4360966025400589,0.7388193954185039,-0.3350851956284399,0.09579307983245361,1.6271792014507342,-1.4415623539825029,-1.3381461215447892,-1.1767922622165172,-0.08896668856825661,-0.1909216250652222,-0.7363021021763255
